true,pred
2.780273437500000000e+00,2.810024499893188477e+00
2.774414062500000000e+00,2.779144048690795898e+00
2.788085937500000000e+00,2.781244039535522461e+00
2.776367187500000000e+00,2.840765476226806641e+00
2.729492187500000000e+00,2.716058492660522461e+00
2.728515625000000000e+00,2.676263570785522461e+00
2.693359375000000000e+00,2.668007135391235352e+00
2.725585937500000000e+00,2.691056728363037109e+00
2.764648437500000000e+00,2.731443166732788086e+00
2.598632812500000000e+00,2.578226327896118164e+00
2.860351562500000000e+00,2.803241491317749023e+00
2.627929687500000000e+00,2.627390861511230469e+00
2.716796875000000000e+00,2.780667066574096680e+00
2.835937500000000000e+00,2.824542522430419922e+00
2.644531250000000000e+00,2.618849277496337891e+00
2.642578125000000000e+00,2.649505138397216797e+00
2.753906250000000000e+00,2.761822223663330078e+00
2.889648437500000000e+00,2.815656900405883789e+00
2.809570312500000000e+00,2.834088802337646484e+00
2.682617187500000000e+00,2.669440984725952148e+00
2.759765625000000000e+00,2.725548744201660156e+00
2.762695312500000000e+00,2.708159685134887695e+00
2.757812500000000000e+00,2.733528614044189453e+00
2.673828125000000000e+00,2.698410749435424805e+00
2.757812500000000000e+00,2.719266414642333984e+00
2.718750000000000000e+00,2.707656860351562500e+00
2.772460937500000000e+00,2.748337745666503906e+00
2.733398437500000000e+00,2.744129657745361328e+00
2.747070312500000000e+00,2.731333732604980469e+00
2.753906250000000000e+00,2.713114261627197266e+00
2.833007812500000000e+00,2.868478536605834961e+00
2.659179687500000000e+00,2.639230251312255859e+00
2.733398437500000000e+00,2.737351179122924805e+00
2.849609375000000000e+00,2.912947177886962891e+00
2.759765625000000000e+00,2.763632774353027344e+00
2.724609375000000000e+00,2.692336559295654297e+00
2.599609375000000000e+00,2.628492116928100586e+00
2.921875000000000000e+00,2.847924232482910156e+00
2.675781250000000000e+00,2.726916074752807617e+00
2.772460937500000000e+00,2.745290994644165039e+00
2.728515625000000000e+00,2.728464603424072266e+00
2.901367187500000000e+00,2.818012714385986328e+00
2.663085937500000000e+00,2.697692871093750000e+00
2.732421875000000000e+00,2.735400676727294922e+00
2.820312500000000000e+00,2.836326837539672852e+00
2.647460937500000000e+00,2.584272623062133789e+00
2.726562500000000000e+00,2.716399192810058594e+00
2.605468750000000000e+00,2.598032474517822266e+00
2.821289062500000000e+00,2.875877380371093750e+00
2.767578125000000000e+00,2.768409729003906250e+00
2.641601562500000000e+00,2.665972948074340820e+00
2.790039062500000000e+00,2.791889190673828125e+00
2.760742187500000000e+00,2.737702369689941406e+00
2.761718750000000000e+00,2.796587944030761719e+00
2.732421875000000000e+00,2.723276138305664062e+00
2.885742187500000000e+00,2.864722728729248047e+00
2.863281250000000000e+00,2.843327522277832031e+00
2.939453125000000000e+00,2.830604553222656250e+00
2.761718750000000000e+00,2.772031068801879883e+00
2.679687500000000000e+00,2.668027877807617188e+00
2.854492187500000000e+00,2.856209278106689453e+00
2.661132812500000000e+00,2.663686275482177734e+00
2.868164062500000000e+00,2.843216896057128906e+00
2.643554687500000000e+00,2.658979892730712891e+00
2.796875000000000000e+00,2.805602073669433594e+00
2.727539062500000000e+00,2.748209714889526367e+00
2.702148437500000000e+00,2.700553894042968750e+00
2.788085937500000000e+00,2.721088171005249023e+00
2.851562500000000000e+00,2.880956888198852539e+00
2.837890625000000000e+00,2.744434595108032227e+00
2.769531250000000000e+00,2.747696161270141602e+00
2.730468750000000000e+00,2.736969470977783203e+00
2.796875000000000000e+00,2.777739524841308594e+00
2.637695312500000000e+00,2.664823055267333984e+00
2.688476562500000000e+00,2.612400770187377930e+00
2.631835937500000000e+00,2.634529113769531250e+00
2.773437500000000000e+00,2.793367385864257812e+00
2.803710937500000000e+00,2.809602737426757812e+00
2.754882812500000000e+00,2.731816053390502930e+00
2.787109375000000000e+00,2.817524909973144531e+00
2.702148437500000000e+00,2.738186359405517578e+00
2.743164062500000000e+00,2.781889915466308594e+00
2.791015625000000000e+00,2.812186241149902344e+00
2.905273437500000000e+00,2.919110298156738281e+00
2.812500000000000000e+00,2.721135616302490234e+00
2.879882812500000000e+00,2.858077049255371094e+00
2.956054687500000000e+00,2.867844104766845703e+00
2.821289062500000000e+00,2.805148601531982422e+00
2.701171875000000000e+00,2.662916183471679688e+00
2.724609375000000000e+00,2.778819322586059570e+00
2.799804687500000000e+00,2.836781263351440430e+00
2.762695312500000000e+00,2.753784418106079102e+00
2.931640625000000000e+00,2.914852142333984375e+00
2.841796875000000000e+00,2.835883617401123047e+00
2.835937500000000000e+00,2.836107254028320312e+00
2.721679687500000000e+00,2.707762718200683594e+00
2.851562500000000000e+00,2.840094566345214844e+00
2.679687500000000000e+00,2.694387674331665039e+00
2.774414062500000000e+00,2.791113615036010742e+00
2.810546875000000000e+00,2.812563180923461914e+00
2.792968750000000000e+00,2.775568008422851562e+00
2.839843750000000000e+00,2.857223033905029297e+00
2.658203125000000000e+00,2.675644874572753906e+00
2.839843750000000000e+00,2.852943181991577148e+00
2.759765625000000000e+00,2.764073371887207031e+00
2.837890625000000000e+00,2.804143905639648438e+00
2.894531250000000000e+00,2.913670301437377930e+00
2.798828125000000000e+00,2.802778244018554688e+00
2.752929687500000000e+00,2.729613065719604492e+00
2.778320312500000000e+00,2.738414287567138672e+00
2.906250000000000000e+00,2.853723526000976562e+00
2.738281250000000000e+00,2.728888034820556641e+00
2.704101562500000000e+00,2.668189764022827148e+00
2.661132812500000000e+00,2.683553457260131836e+00
2.786132812500000000e+00,2.759121417999267578e+00
2.748046875000000000e+00,2.719905614852905273e+00
2.706054687500000000e+00,2.687184810638427734e+00
2.871093750000000000e+00,2.827940940856933594e+00
2.866210937500000000e+00,2.870614290237426758e+00
2.680664062500000000e+00,2.713478565216064453e+00
2.654296875000000000e+00,2.643421649932861328e+00
2.847656250000000000e+00,2.854972124099731445e+00
2.805664062500000000e+00,2.815981626510620117e+00
2.848632812500000000e+00,2.767069339752197266e+00
2.903320312500000000e+00,2.916343927383422852e+00
2.726562500000000000e+00,2.669641494750976562e+00
2.836914062500000000e+00,2.784232854843139648e+00
2.778320312500000000e+00,2.806817293167114258e+00
2.841796875000000000e+00,2.719797611236572266e+00
2.696289062500000000e+00,2.728067159652709961e+00
2.787109375000000000e+00,2.819056034088134766e+00
2.843750000000000000e+00,2.841922044754028320e+00
2.801757812500000000e+00,2.774258613586425781e+00
2.864257812500000000e+00,2.830517768859863281e+00
2.670898437500000000e+00,2.650746822357177734e+00
2.945312500000000000e+00,2.896747827529907227e+00
2.727539062500000000e+00,2.726355075836181641e+00
2.812500000000000000e+00,2.789783716201782227e+00
2.749023437500000000e+00,2.729809284210205078e+00
2.815429687500000000e+00,2.769308567047119141e+00
2.731445312500000000e+00,2.716095924377441406e+00
2.666015625000000000e+00,2.577064752578735352e+00
2.813476562500000000e+00,2.812288999557495117e+00
2.739257812500000000e+00,2.717026233673095703e+00
2.678710937500000000e+00,2.642031192779541016e+00
2.760742187500000000e+00,2.760997295379638672e+00
2.778320312500000000e+00,2.771644115447998047e+00
2.696289062500000000e+00,2.689101696014404297e+00
2.773437500000000000e+00,2.800572395324707031e+00
2.772460937500000000e+00,2.787837982177734375e+00
2.856445312500000000e+00,2.823536396026611328e+00
2.857421875000000000e+00,2.835635185241699219e+00
2.815429687500000000e+00,2.780224561691284180e+00
2.693359375000000000e+00,2.711634397506713867e+00
2.715820312500000000e+00,2.693801164627075195e+00
2.675781250000000000e+00,2.660101652145385742e+00
2.748046875000000000e+00,2.788176298141479492e+00
2.826171875000000000e+00,2.813358306884765625e+00
2.769531250000000000e+00,2.770045995712280273e+00
2.783203125000000000e+00,2.805103778839111328e+00
2.693359375000000000e+00,2.735222816467285156e+00
2.788085937500000000e+00,2.789224624633789062e+00
2.733398437500000000e+00,2.703761100769042969e+00
2.812500000000000000e+00,2.851063728332519531e+00
2.763671875000000000e+00,2.749100923538208008e+00
2.863281250000000000e+00,2.824935913085937500e+00
2.858398437500000000e+00,2.827675819396972656e+00
2.911132812500000000e+00,2.854864835739135742e+00
2.804687500000000000e+00,2.784309387207031250e+00
2.865234375000000000e+00,2.864763498306274414e+00
2.833007812500000000e+00,2.757074117660522461e+00
2.725585937500000000e+00,2.748929262161254883e+00
2.852539062500000000e+00,2.816936254501342773e+00
2.679687500000000000e+00,2.696647882461547852e+00
2.798828125000000000e+00,2.868999958038330078e+00
2.671875000000000000e+00,2.688937664031982422e+00
2.864257812500000000e+00,2.879462718963623047e+00
2.712890625000000000e+00,2.736131668090820312e+00
2.687500000000000000e+00,2.711102724075317383e+00
2.744140625000000000e+00,2.743628740310668945e+00
2.734375000000000000e+00,2.643120527267456055e+00
2.586914062500000000e+00,2.605835914611816406e+00
2.828125000000000000e+00,2.784790039062500000e+00
2.534179687500000000e+00,2.540878295898437500e+00
2.627929687500000000e+00,2.678737640380859375e+00
2.821289062500000000e+00,2.790646076202392578e+00
2.864257812500000000e+00,2.875492572784423828e+00
2.670898437500000000e+00,2.677136421203613281e+00
2.693359375000000000e+00,2.690353870391845703e+00
2.806640625000000000e+00,2.810946941375732422e+00
2.792968750000000000e+00,2.816554546356201172e+00
2.814453125000000000e+00,2.790682077407836914e+00
2.846679687500000000e+00,2.764451503753662109e+00
2.682617187500000000e+00,2.712040185928344727e+00
2.785156250000000000e+00,2.812303304672241211e+00
2.794921875000000000e+00,2.812261581420898438e+00
2.666992187500000000e+00,2.671159744262695312e+00
2.702148437500000000e+00,2.732378005981445312e+00
2.872070312500000000e+00,2.858826637268066406e+00
2.852539062500000000e+00,2.832750320434570312e+00
2.720703125000000000e+00,2.714653253555297852e+00
2.719726562500000000e+00,2.731241226196289062e+00
2.901367187500000000e+00,2.871638536453247070e+00
2.791015625000000000e+00,2.757676839828491211e+00
2.790039062500000000e+00,2.764511585235595703e+00
2.739257812500000000e+00,2.712993144989013672e+00
2.833984375000000000e+00,2.856502294540405273e+00
2.731445312500000000e+00,2.763247966766357422e+00
2.687500000000000000e+00,2.637595176696777344e+00
2.798828125000000000e+00,2.763216495513916016e+00
2.742187500000000000e+00,2.706644535064697266e+00
2.787109375000000000e+00,2.806293725967407227e+00
2.791992187500000000e+00,2.805673599243164062e+00
2.814453125000000000e+00,2.805973529815673828e+00
2.816406250000000000e+00,2.843009233474731445e+00
2.742187500000000000e+00,2.729360342025756836e+00
2.829101562500000000e+00,2.804176092147827148e+00
2.880859375000000000e+00,2.851770401000976562e+00
2.734375000000000000e+00,2.718863010406494141e+00
2.699218750000000000e+00,2.713882923126220703e+00
2.819335937500000000e+00,2.829477787017822266e+00
2.802734375000000000e+00,2.787515163421630859e+00
2.805664062500000000e+00,2.769344568252563477e+00
2.765625000000000000e+00,2.780525922775268555e+00
2.720703125000000000e+00,2.686927318572998047e+00
2.750976562500000000e+00,2.683598518371582031e+00
2.732421875000000000e+00,2.693436145782470703e+00
2.835937500000000000e+00,2.757667541503906250e+00
2.699218750000000000e+00,2.657229423522949219e+00
2.720703125000000000e+00,2.739445209503173828e+00
2.763671875000000000e+00,2.715092658996582031e+00
2.663085937500000000e+00,2.698352336883544922e+00
2.687500000000000000e+00,2.675116062164306641e+00
2.695312500000000000e+00,2.689210891723632812e+00
2.777343750000000000e+00,2.741097927093505859e+00
2.676757812500000000e+00,2.690951347351074219e+00
2.821289062500000000e+00,2.820647239685058594e+00
2.649414062500000000e+00,2.712131977081298828e+00
2.791015625000000000e+00,2.748640060424804688e+00
2.710937500000000000e+00,2.693563699722290039e+00
2.778320312500000000e+00,2.746141672134399414e+00
2.727539062500000000e+00,2.680483579635620117e+00
2.783203125000000000e+00,2.680002212524414062e+00
2.769531250000000000e+00,2.763857603073120117e+00
2.787109375000000000e+00,2.775505542755126953e+00
2.727539062500000000e+00,2.745837688446044922e+00
2.628906250000000000e+00,2.658720970153808594e+00
2.741210937500000000e+00,2.765316963195800781e+00
2.792968750000000000e+00,2.741177797317504883e+00
2.705078125000000000e+00,2.690358161926269531e+00
2.760742187500000000e+00,2.740510940551757812e+00
2.736328125000000000e+00,2.747105598449707031e+00
2.696289062500000000e+00,2.706537961959838867e+00
2.788085937500000000e+00,2.801206111907958984e+00
2.838867187500000000e+00,2.873194694519042969e+00
2.858398437500000000e+00,2.804942607879638672e+00
2.833007812500000000e+00,2.815091371536254883e+00
2.689453125000000000e+00,2.667851448059082031e+00
2.736328125000000000e+00,2.699474811553955078e+00
2.754882812500000000e+00,2.712578296661376953e+00
2.745117187500000000e+00,2.742348432540893555e+00
2.678710937500000000e+00,2.719583034515380859e+00
2.684570312500000000e+00,2.668955802917480469e+00
2.767578125000000000e+00,2.750733375549316406e+00
2.678710937500000000e+00,2.655175685882568359e+00
2.696289062500000000e+00,2.647878170013427734e+00
2.771484375000000000e+00,2.773232221603393555e+00
2.787109375000000000e+00,2.805180549621582031e+00
2.868164062500000000e+00,2.842177867889404297e+00
2.708007812500000000e+00,2.704011917114257812e+00
2.733398437500000000e+00,2.746511936187744141e+00
2.732421875000000000e+00,2.681384086608886719e+00
2.841796875000000000e+00,2.811714172363281250e+00
2.782226562500000000e+00,2.779076576232910156e+00
2.785156250000000000e+00,2.740484714508056641e+00
2.729492187500000000e+00,2.714168071746826172e+00
2.753906250000000000e+00,2.761759757995605469e+00
2.687500000000000000e+00,2.678676843643188477e+00
2.809570312500000000e+00,2.837943315505981445e+00
2.722656250000000000e+00,2.738550424575805664e+00
2.812500000000000000e+00,2.831583738327026367e+00
2.741210937500000000e+00,2.769339084625244141e+00
2.803710937500000000e+00,2.779346704483032227e+00
2.885742187500000000e+00,2.852886676788330078e+00
2.816406250000000000e+00,2.797865867614746094e+00
2.827148437500000000e+00,2.827013969421386719e+00
2.717773437500000000e+00,2.704015254974365234e+00
2.850585937500000000e+00,2.815568447113037109e+00
2.744140625000000000e+00,2.688768386840820312e+00
2.733398437500000000e+00,2.700418710708618164e+00
2.692382812500000000e+00,2.740146160125732422e+00
2.817382812500000000e+00,2.794128656387329102e+00
2.730468750000000000e+00,2.732759714126586914e+00
2.873046875000000000e+00,2.830947160720825195e+00
2.803710937500000000e+00,2.817454576492309570e+00
2.761718750000000000e+00,2.709907054901123047e+00
2.680664062500000000e+00,2.719827651977539062e+00
2.830078125000000000e+00,2.733551263809204102e+00
2.708007812500000000e+00,2.685944080352783203e+00
2.649414062500000000e+00,2.660989284515380859e+00
2.819335937500000000e+00,2.802083730697631836e+00
2.799804687500000000e+00,2.817677974700927734e+00
2.735351562500000000e+00,2.750236749649047852e+00
2.822265625000000000e+00,2.819929361343383789e+00
2.779296875000000000e+00,2.792699813842773438e+00
2.818359375000000000e+00,2.814836263656616211e+00
2.825195312500000000e+00,2.783426761627197266e+00
2.739257812500000000e+00,2.699933767318725586e+00
2.678710937500000000e+00,2.661026000976562500e+00
2.778320312500000000e+00,2.785597562789916992e+00
2.799804687500000000e+00,2.782871723175048828e+00
2.678710937500000000e+00,2.673183679580688477e+00
2.875000000000000000e+00,2.767981052398681641e+00
2.741210937500000000e+00,2.717798471450805664e+00
2.756835937500000000e+00,2.771730422973632812e+00
2.636718750000000000e+00,2.653353691101074219e+00
2.772460937500000000e+00,2.827154397964477539e+00
2.787109375000000000e+00,2.795773506164550781e+00
2.685546875000000000e+00,2.646871805191040039e+00
2.872070312500000000e+00,2.798493623733520508e+00
2.730468750000000000e+00,2.738038539886474609e+00
2.742187500000000000e+00,2.694928169250488281e+00
2.699218750000000000e+00,2.669798612594604492e+00
2.742187500000000000e+00,2.753411769866943359e+00
2.853515625000000000e+00,2.830119609832763672e+00
2.861328125000000000e+00,2.845167636871337891e+00
2.665039062500000000e+00,2.648343324661254883e+00
2.802734375000000000e+00,2.801083803176879883e+00
2.763671875000000000e+00,2.706319332122802734e+00
2.800781250000000000e+00,2.755347013473510742e+00
2.724609375000000000e+00,2.737529754638671875e+00
2.702148437500000000e+00,2.719763755798339844e+00
2.779296875000000000e+00,2.784471988677978516e+00
2.714843750000000000e+00,2.723808288574218750e+00
2.682617187500000000e+00,2.697006702423095703e+00
2.825195312500000000e+00,2.821328163146972656e+00
2.712890625000000000e+00,2.640183925628662109e+00
2.727539062500000000e+00,2.705546379089355469e+00
2.725585937500000000e+00,2.722147226333618164e+00
2.707031250000000000e+00,2.751322031021118164e+00
2.695312500000000000e+00,2.727409839630126953e+00
2.837890625000000000e+00,2.789591312408447266e+00
2.734375000000000000e+00,2.730890035629272461e+00
2.781250000000000000e+00,2.747942686080932617e+00
2.818359375000000000e+00,2.839845895767211914e+00
2.620117187500000000e+00,2.633850812911987305e+00
2.784179687500000000e+00,2.804300308227539062e+00
2.721679687500000000e+00,2.742215394973754883e+00
2.860351562500000000e+00,2.831431150436401367e+00
2.758789062500000000e+00,2.721176385879516602e+00
2.841796875000000000e+00,2.858726501464843750e+00
2.807617187500000000e+00,2.797315120697021484e+00
2.767578125000000000e+00,2.749146461486816406e+00
2.711914062500000000e+00,2.750889778137207031e+00
2.638671875000000000e+00,2.606073617935180664e+00
2.677734375000000000e+00,2.645086288452148438e+00
2.726562500000000000e+00,2.769201278686523438e+00
2.781250000000000000e+00,2.774443149566650391e+00
2.742187500000000000e+00,2.778993129730224609e+00
2.899414062500000000e+00,2.828658580780029297e+00
2.812500000000000000e+00,2.828427314758300781e+00
2.761718750000000000e+00,2.732750654220581055e+00
2.723632812500000000e+00,2.757698535919189453e+00
2.779296875000000000e+00,2.747940540313720703e+00
2.811523437500000000e+00,2.775065660476684570e+00
2.686523437500000000e+00,2.704754352569580078e+00
2.678710937500000000e+00,2.678086757659912109e+00
2.805664062500000000e+00,2.772553205490112305e+00
2.750000000000000000e+00,2.727567911148071289e+00
2.795898437500000000e+00,2.763841152191162109e+00
2.751953125000000000e+00,2.755454301834106445e+00
2.833007812500000000e+00,2.781991958618164062e+00
2.627929687500000000e+00,2.650886535644531250e+00
2.789062500000000000e+00,2.764127254486083984e+00
2.799804687500000000e+00,2.758553504943847656e+00
2.798828125000000000e+00,2.780659437179565430e+00
2.834960937500000000e+00,2.791798114776611328e+00
2.795898437500000000e+00,2.832867860794067383e+00
2.861328125000000000e+00,2.821573972702026367e+00
2.687500000000000000e+00,2.649133205413818359e+00
2.852539062500000000e+00,2.830269813537597656e+00
2.795898437500000000e+00,2.733008861541748047e+00
2.646484375000000000e+00,2.642014503479003906e+00
2.740234375000000000e+00,2.728001117706298828e+00
2.764648437500000000e+00,2.721160888671875000e+00
2.833984375000000000e+00,2.813613414764404297e+00
2.840820312500000000e+00,2.807481527328491211e+00
2.628906250000000000e+00,2.690860271453857422e+00
2.751953125000000000e+00,2.734480619430541992e+00
2.790039062500000000e+00,2.791569948196411133e+00
2.880859375000000000e+00,2.883905410766601562e+00
2.917968750000000000e+00,2.930998563766479492e+00
2.701171875000000000e+00,2.682762622833251953e+00
2.643554687500000000e+00,2.663756370544433594e+00
2.624023437500000000e+00,2.587221860885620117e+00
2.716796875000000000e+00,2.653345823287963867e+00
2.858398437500000000e+00,2.836371660232543945e+00
2.916015625000000000e+00,2.797681331634521484e+00
2.747070312500000000e+00,2.740481376647949219e+00
2.776367187500000000e+00,2.760740280151367188e+00
2.693359375000000000e+00,2.710372447967529297e+00
2.708984375000000000e+00,2.685998439788818359e+00
2.813476562500000000e+00,2.778235912322998047e+00
2.682617187500000000e+00,2.672773838043212891e+00
2.645507812500000000e+00,2.631917476654052734e+00
2.708007812500000000e+00,2.725521802902221680e+00
2.756835937500000000e+00,2.734202146530151367e+00
2.750000000000000000e+00,2.728231668472290039e+00
2.725585937500000000e+00,2.740012168884277344e+00
2.825195312500000000e+00,2.811165809631347656e+00
2.755859375000000000e+00,2.766019344329833984e+00
2.745117187500000000e+00,2.701007843017578125e+00
2.756835937500000000e+00,2.705940246582031250e+00
2.745117187500000000e+00,2.743865728378295898e+00
2.650390625000000000e+00,2.594906330108642578e+00
2.806640625000000000e+00,2.768813610076904297e+00
2.743164062500000000e+00,2.746523141860961914e+00
2.829101562500000000e+00,2.817110776901245117e+00
2.763671875000000000e+00,2.785945415496826172e+00
2.718750000000000000e+00,2.769827604293823242e+00
2.683593750000000000e+00,2.676461696624755859e+00
2.751953125000000000e+00,2.728559970855712891e+00
2.713867187500000000e+00,2.692743301391601562e+00
2.673828125000000000e+00,2.698709487915039062e+00
2.767578125000000000e+00,2.776621103286743164e+00
2.883789062500000000e+00,2.852252006530761719e+00
2.912109375000000000e+00,2.823154926300048828e+00
2.719726562500000000e+00,2.695496082305908203e+00
2.851562500000000000e+00,2.762886524200439453e+00
2.517578125000000000e+00,2.492465496063232422e+00
2.791015625000000000e+00,2.747277498245239258e+00
2.811523437500000000e+00,2.814886093139648438e+00
2.669921875000000000e+00,2.656172990798950195e+00
2.854492187500000000e+00,2.816934108734130859e+00
2.925781250000000000e+00,2.872075319290161133e+00
2.632812500000000000e+00,2.648341655731201172e+00
2.677734375000000000e+00,2.660147905349731445e+00
2.810546875000000000e+00,2.819602012634277344e+00
2.789062500000000000e+00,2.774923324584960938e+00
